tweet_text,all_hashtags
The Temperance Movement @TTM_Tweets - Take It Back https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
‘Losing Myself’ - a song about dementia by Hats Off Gentlemen It’s Adequate https://t.co/JdoW4Rk18N #prog #rock #bleak @itsadequate,"['prog', 'rock', 'bleak']"
📱NOW PLAYING: “Open Door” by @lonelythebrave   Album: The Hope List (2020) Label: @EasyLifeRecs   📡 FOLLOW US! @signalchords⚡️ #lonelythebrave #opendoor #thehopelist #lonely #thebrave #brave #hopelist #hope #list #alt #altrock #alternative #alternativerock #rock #altrockband https://t.co/J9Y7MuUOEr,"['lonelythebrave', 'opendoor', 'thehopelist', 'lonely', 'thebrave', 'brave', 'hopelist', 'hope', 'list', 'alt', 'altrock', 'alternative', 'alternativerock', 'rock', 'altrockband']"
Anyone have any questions they want to ask me about anything really? Please feel free to ask away and I will respond back   #metal #rock #music #metalhead #heavymetal #deathmetal #guitar #metalmusic #blackmetal #thrashmetal #metalcore #hardrock #punk #guitarist #rocknroll,"['metal', 'rock', 'music', 'metalhead', 'heavymetal', 'deathmetal', 'guitar', 'metalmusic', 'blackmetal', 'thrashmetal', 'metalcore', 'hardrock', 'punk', 'guitarist', 'rocknroll']"
"#NOWPLAYING :  R3HAB, A Touch Of Class - All Around The World (La La La)    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife","['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
#NOWPLAYING Saint Jhn - Roses   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Electric Guest @ElectricGuest - Back For Me https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"John Paul Pitts, frontman of US Indie Rockers @surferblood,  sat down with Switchbox TV's @rmacmanusmusic to talk through his musical beginnings, his love for live festival appearances and teases what the future holds! https://t.co/E2jxp5LGG1 #music #rock #newmusic #festivals https://t.co/Kd3pH4VW72","['music', 'rock', 'newmusic', 'festivals']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store #woman https://t.co/Iete4RjKiz,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store', 'woman']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store #woman https://t.co/xVv1gAfbbs,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store', 'woman']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store #woman https://t.co/xraQqcgTUg,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store', 'woman']"
Check out 'Playful Friendly Rock' - background music for videos &amp; media - https://t.co/4Rw4IykibS #stockmusic #productionmusic #musicformedia #musicforvideos #background #instrumental #music #backgroundmusic #playful #friendly #rock @pond5,"['stockmusic', 'productionmusic', 'musicformedia', 'musicforvideos', 'background', 'instrumental', 'music', 'backgroundmusic', 'playful', 'friendly', 'rock']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store #woman https://t.co/4k47w40uSO,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store', 'woman']"
#NOWPLAYING Kelly Rowland - Kisses Down Low   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store #woman https://t.co/B5UE0Om3SN,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store', 'woman']"
Web Site  https://t.co/YFHgiOm6sq                                                                        #art #artgallery #graphic #painter #painting #nyc #drawing #artcurator #music #fashion #artist #Artworks #Website #book #Rock #gq,"['art', 'artgallery', 'graphic', 'painter', 'painting', 'nyc', 'drawing', 'artcurator', 'music', 'fashion', 'artist', 'Artworks', 'Website', 'book', 'Rock', 'gq']"
"Friday, January 29 . . . #blacknazareth #schiedam #release #rock #rocknroll #headbanger #teaser #play #upandcomingartist #Metal https://t.co/cQwbM5v5PA","['blacknazareth', 'schiedam', 'release', 'rock', 'rocknroll', 'headbanger', 'teaser', 'play', 'upandcomingartist', 'Metal']"
#NOWPLAYING :  blackbear - HATE MY GUTS    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
The Gaslight Anthem - Rollin And Tumblin (BarbwiresRadio) #playing #Rock #Metal,"['playing', 'Rock', 'Metal']"
"Rock is life, Rock is Forever!! Get into the Hard Rock Cafe with your boy #DjProege click here for a taste-&gt; https://t.co/J3pT4IE89k #rock #rocknavy","['DjProege', 'rock', 'rocknavy']"
The Allman Brothers Band - Jelly Jelly https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING 37 Beyoncé - XO   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Session #rock #drummer Matt Chamberlain was a guest of #podcast Ep 53!   https://t.co/k9lmJLjJLA https://t.co/FrcjAudPmR,"['rock', 'drummer', 'podcast']"
The Record Company - Give It Back To You https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"This is how you do it, you buy an airport transport bus and make it a tour bus - WATCH NOW - 🎥  https://t.co/UhZep9UI7e  #manonearth #video #rock #altrock #rockbands #moe #convertbust #tourbus #renovation #staringatyourphone","['manonearth', 'video', 'rock', 'altrock', 'rockbands', 'moe', 'convertbust', 'tourbus', 'renovation', 'staringatyourphone']"
#NOWPLAYING Big Sean ft Nicki Minaj and Juicy J - Milf   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"#NOWPLAYING :  MEDUZA, Becky Hill, Goodboys - Lose Control    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife","['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
The Heavy - Since You Been Gone https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"#NOWPLAYING GASHI feat. Chris Brown, Afro B &amp; DJ Snake - Safety 2020   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40","['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Hopefully we'll be back dancing on stage real soon! 🔥 And we'll definitely have to get @erikamartinsrock and @autoramas back here soon! 👏🏻  #antifascist #0161festival #manchester #rock #rocknroll https://t.co/6eIOqkXhuz,"['antifascist', '0161festival', 'manchester', 'rock', 'rocknroll']"
Green Day - Maria https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
Get your daily fix of the rock &amp; metal news &amp; reviews EVERY fan wants to read https://t.co/78Gwg0riRu #Metal #Rock #HardRock #HairBands,"['Metal', 'Rock', 'HardRock', 'HairBands']"
Matthew Good was a featured guest of #podcast 24! #Flashback #Canada #Rock #Icon #Vancouver   https://t.co/ODUkmFskBp https://t.co/soMcr02bXm,"['podcast', 'Flashback', 'Canada', 'Rock', 'Icon', 'Vancouver']"
Japanese emotional rock band https://t.co/rG9ESj1zrW #rock #CINQELEMENT #metal #female #emo,"['rock', 'CINQELEMENT', 'metal', 'female', 'emo']"
#NOWPLAYING :  Rebecca Ferguson - Nothing's Real but Love    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
Empires of Delirium signed with Dirty Laundry Records. Dropping a new single February 1st! #mpls #Minneapolis #queensofthestoneage #HardRock #Metal #poprock #popmetal #thewhitestripes #rocknroll #rock #Drake #mychemicalromance https://t.co/pk57Xbf0gE,"['mpls', 'Minneapolis', 'queensofthestoneage', 'HardRock', 'Metal', 'poprock', 'popmetal', 'thewhitestripes', 'rocknroll', 'rock', 'Drake', 'mychemicalromance']"
#NOWPLAYING Musiq Soulchild ft Lupe Fiasco - Buddy   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
He did it🌹  #vehicle #rock #hill #driving #success #epic #adventure #skills #awesome #Dangerous https://t.co/Q2GF754aJh,"['vehicle', 'rock', 'hill', 'driving', 'success', 'epic', 'adventure', 'skills', 'awesome', 'Dangerous']"
"#Day28 Watched a video on Speed Picking, learnt quite a bit. Will practice for a few minutes every day with a metronome to get the hang of it.  #Guitar #Rock #Pop #Challenge #Music #100days","['Day28', 'Guitar', 'Rock', 'Pop', 'Challenge', 'Music', '100days']"
Happy to say my first #newrelease2021 'Blue Hour' (sideproject) is available to buy from #bandcamp today 👇 https://t.co/Y6RrzDMRAA Available on all other major platforms on Jan 29th Pre-save here: https://t.co/vi70PpbAyQ #americana #rock #countrysoul #music #NewMusic2021 https://t.co/n03S5LE43h,"['newrelease2021', 'bandcamp', 'americana', 'rock', 'countrysoul', 'music', 'NewMusic2021']"
G Love &amp; Special Sauce @glove - Birmingham (feat. Robert Randolph &amp; Keb' Mo') https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING PARTYNEXTDOOR feat. Drake - Loyal   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"If you like #rock the doc on @BBCiPlayer 'from the archives' on tribute bands is great, especially like 'Angus' in AB/CD! #rockmusic #music https://t.co/X5EID6UTZ5","['rock', 'rockmusic', 'music']"
Gin Wigmore - Man Like That https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
Playing Lost In You by @threedaysgrace for Bailey #threedaysgrace #adamgontier #lostinyou #lifestartsnow #AcousticMusic #acousticguitar #guitarcover #rock #music #dog #labrador #yellowlabrador #dogsoftwitter #Canada #Ontario https://t.co/OYHyV9p8lf,"['threedaysgrace', 'adamgontier', 'lostinyou', 'lifestartsnow', 'AcousticMusic', 'acousticguitar', 'guitarcover', 'rock', 'music', 'dog', 'labrador', 'yellowlabrador', 'dogsoftwitter', 'Canada', 'Ontario']"
"rehearsing for upcoming live stream show.  link in bio.   #timbeam #niewiederwir  #handmademusic #live #rock #tourlife #touring #concert  #rockmusic #onstage #livestream #worldwide @ Freiburg, Black Forest, Germany https://t.co/Vy85cc0NU1","['timbeam', 'niewiederwir', 'handmademusic', 'live', 'rock', 'tourlife', 'touring', 'concert', 'rockmusic', 'onstage', 'livestream', 'worldwide']"
#NOWPLAYING :  The Chainsmokers feat. Ty Dolla $ign &amp; Bulow - Do You Mean    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
#NOWPLAYING Jamiroquai - Too Young To Die   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"We've all heard of a rock lobster...now, science has discovered: the rock monster!  . . . #cookie #cookiemonster #PBS #rock #rockLobster #JimHenson #geology @ Hollywood, California https://t.co/B8D0JcbDcf","['cookie', 'cookiemonster', 'PBS', 'rock', 'rockLobster', 'JimHenson', 'geology']"
"I just shared 13occult's post for you. Come and join Zynn, Explore more. #13occult #groovemetal #band #rock #metal https://t.co/RNwmOmuZk4","['13occult', 'groovemetal', 'band', 'rock', 'metal']"
I Just Don't Have The Blues - Michael Quest (Official Music/Lyric Video) https://t.co/P0hIJbwzAo via @YouTube Not much time for relationship blues in 2020-2021 so far . . . #blues #rock #music #bluesguitar #guitar #song #bluessong #youtube #lyricvideo #guitarsolo #indie #artist,"['blues', 'rock', 'music', 'bluesguitar', 'guitar', 'song', 'bluessong', 'youtube', 'lyricvideo', 'guitarsolo', 'indie', 'artist']"
📷 Restock! #discharge #hearnothingseenothingsaynothing #punk #rock #punkrock #hardcore #hardcorepunk #backonblack #vinyl #splattervinyl #colorvinyl #limitededition #vinyladdict #vinylshop #vinylalbum #vinylallthethings #vinylmusic... https://t.co/CoApdzoOe4,"['discharge', 'hearnothingseenothingsaynothing', 'punk', 'rock', 'punkrock', 'hardcore', 'hardcorepunk', 'backonblack', 'vinyl', 'splattervinyl', 'colorvinyl', 'limitededition', 'vinyladdict', 'vinylshop', 'vinylalbum', 'vinylallthethings', 'vinylmusic']"
#NOWPLAYING Bea Miller with Jessie Reyez - Feels Like Home   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Re-organised studio...live music inspired paintings in a newly built rack. #livemusic #rock #blues #jazz #metal #artstudio https://t.co/0Oubtx3zUW,"['livemusic', 'rock', 'blues', 'jazz', 'metal', 'artstudio']"
Jammin on #intheblood by #johnmayer #rockmusic #music #musician #rock #rocknroll #guitar #studiolife #guitarist #guitarists #guitarlicks #improv #improvisation #fingerpicking #artist #art #life #studio @gibsonguitar @BossFX_US @marshallamps @DaddarioandCo @JohnMayer https://t.co/OHSArJDUEW,"['intheblood', 'johnmayer', 'rockmusic', 'music', 'musician', 'rock', 'rocknroll', 'guitar', 'studiolife', 'guitarist', 'guitarists', 'guitarlicks', 'improv', 'improvisation', 'fingerpicking', 'artist', 'art', 'life', 'studio']"
#NOWPLAYING :  SAYGRACE - Boys Ain't Shit    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
Tedeschi Trucks Band @DerekAndSusan - Shame https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"""I hate myself for loving you Can't break free from the the things that you do I wanna walk but I run back to you That's why I hate myself for loving you"" - #JoanJettAndTheBlackhearts, '#IHateMyselfForLovingYou' https://t.co/PN64cCJiv8 #music #rock #80s #JoanJett #UpYourAlley","['JoanJettAndTheBlackhearts', 'IHateMyselfForLovingYou', 'music', 'rock', '80s', 'JoanJett', 'UpYourAlley']"
Back on track:  The Flock – Dinosaur Swamps Label: Columbia – C 30007 Country: US              Released: 1970   #vinyladdict #NowPlaying #rock #fusion https://t.co/f8vYTXmOPU,"['vinyladdict', 'NowPlaying', 'rock', 'fusion']"
Lucinda Williams @HappyWoman9 - Honey Bee https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"""Like a Pet"" Coming Spring 2021  https://t.co/vRNYLcSk8q  #NewMusic #NewMusic2021 #NewMusicAlert #Promo #DIY #indie #indieartist #IndieMusic #soul #Rock #pet #Animal #Video #MusicMonday #music #MusicVideo #songwriter #NewSong #musician #desert #costume #cosplay #iphone","['NewMusic', 'NewMusic2021', 'NewMusicAlert', 'Promo', 'DIY', 'indie', 'indieartist', 'IndieMusic', 'soul', 'Rock', 'pet', 'Animal', 'Video', 'MusicMonday', 'music', 'MusicVideo', 'songwriter', 'NewSong', 'musician', 'desert', 'costume', 'cosplay', 'iphone']"
#NOWPLAYING Marc E. Bassy - New Ting   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"Awesome pic, Jay Blakesberg Photography!! Micky Hart in the moment.  Former drummer for The Grateful Dead. #GratefulDead #Rock https://t.co/5V8BAsmJ6x","['GratefulDead', 'Rock']"
#NOWPLAYING :  LPX - Delayed Gratification    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
The Coathangers @TheCoathangers - Dumb Baby https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"#100daysofpractice day 24 #finalfantasyx Seymour Forgot, relearning, sucking 🙃  #guitarist #guitarsolo #strandbergguitars #goheadless #kemperamps #musician #practise #progressivemetal #8string #extendedrangeguitar #guitarsolo #music #metal #rock #powermetal #kemper #finalfantasy https://t.co/VaRF8ntw3a","['100daysofpractice', 'finalfantasyx', 'guitarist', 'guitarsolo', 'strandbergguitars', 'goheadless', 'kemperamps', 'musician', 'practise', 'progressivemetal', '8string', 'extendedrangeguitar', 'guitarsolo', 'music', 'metal', 'rock', 'powermetal', 'kemper', 'finalfantasy']"
Various – Murder - Songs From The Dark Side Of The Soul : 50's 60's Jazz Blues Music Album Compilation #sunnyboy66 #20ssmusic #50s #60s #30smusic #Blues #bluesmusic #fifties #RandB #Rock #RockandRoll #sixties #Swing #sixtiesmusic #fiftiesmusic #swingmus  https://t.co/CGRiYCEVhq https://t.co/j43cI7nTls,"['sunnyboy66', '20ssmusic', '50s', '60s', '30smusic', 'Blues', 'bluesmusic', 'fifties', 'RandB', 'Rock', 'RockandRoll', 'sixties', 'Swing', 'sixtiesmusic', 'fiftiesmusic', 'swingmus']"
Ozzy Osbourne - I Dont Know (Barbwires) #playing #Rock #Metal at https://t.co/otiJh7eT0e,"['playing', 'Rock', 'Metal']"
"Yesterday the papers - today the radio - is there no stopping Steve? Tune in to @ForestVinyl's very own Mr Helsdown every week at 7pm Monday on Rocking Fox Radio for his ""Rock Disclosure"" Listen here https://t.co/MaVoaAYMZl show #music #radio #rock #rockmusic  #listenonlineradio https://t.co/zTzB2soasr","['music', 'radio', 'rock', 'rockmusic', 'listenonlineradio']"
#NOWPLAYING Anthony Russo - 2 AM   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"Bringing the rockabilly back with some @volbeat . So happy to be behind a kit again and I must admit, this @roland_vdrums kit is great.  #drums #drummer #volbeat #rock https://t.co/hQlQr27eaj","['drums', 'drummer', 'volbeat', 'rock']"
https://t.co/chNu8BvPan #Spotify #playlist ‘Prog Island’ feat @ShadowofEverest @Agency_panic @Ukranium1 @LUTEBAND @HeartacheProg @itsadequate @PorcupineTree @CaligulasHorse @Kardashevband  @FictionSyxx @cantusnovus  @ITPOWband #progressive #rock,"['Spotify', 'playlist', 'progressive', 'rock']"
Jeff Beck - The Revolution Will Be Televised https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
"#NOWPLAYING :  Marshmello, Halsey - Be Kind (with Halsey)    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife","['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
Various – Stompin' 4 - 20 Crazed Rhythm 'N' Blues Pounders! 50's 60's Rock &amp; Roll Music Album Compilation #sunnyboy66 #50smusic #50s #60s #60smusic #Blues #bluesmusic #fifties #RandB #Rock #RockandRoll #sixties #Swing #sixtiesmusic #fiftiesmusic #swingmu  https://t.co/L3BtRpA09C https://t.co/jHnJ1KXlrj,"['sunnyboy66', '50smusic', '50s', '60s', '60smusic', 'Blues', 'bluesmusic', 'fifties', 'RandB', 'Rock', 'RockandRoll', 'sixties', 'Swing', 'sixtiesmusic', 'fiftiesmusic', 'swingmu']"
#NOWPLAYING Katy Perry f. Kanye West - E.T.   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Thank you @popradiouk for playing and sharing @The_Rallies music! :-) https://t.co/vBxLkuXX9l #Powerpop #Rock #IndieMusic https://t.co/nMMwR09uga,"['Powerpop', 'Rock', 'IndieMusic']"
@popradiouk Thank you @popradiouk for playing and sharing @The_Rallies music! :-) https://t.co/vBxLkuXX9l #Powerpop #Rock #IndieMusic,"['Powerpop', 'Rock', 'IndieMusic']"
#TBSIHT thinks that #JohnnyRivers is very underrated in the history of rock music. Here are four of his biggest hits. Which one of these is your favorite? Are there others? Let us know. Feel free to comment. #rock,"['TBSIHT', 'JohnnyRivers', 'rock']"
We are #Japanese #Rock band [MARY RUE]v('▽^*)(*^-')/~☆ Please check our SNS♥ https://t.co/JHtBx03Yyr,"['Japanese', 'Rock']"
Thank you @LonelyOakRadio for playing and sharing @The_Rallies music! :-) https://t.co/ywbkeysuZm #Powerpop #Rock #IndieMusic https://t.co/VjYQjrkdyM,"['Powerpop', 'Rock', 'IndieMusic']"
@LonelyOakRadio Thank you @LonelyOakRadio for playing and sharing @The_Rallies music! :-) https://t.co/ywbkeysuZm #Powerpop #Rock #IndieMusic,"['Powerpop', 'Rock', 'IndieMusic']"
Today's quote of the day comes to you from the late great John Lennon #soundcheckwithgentry #rockrageradio #rock #hardrock #classicrock #metal #rocknroll https://t.co/QPDt591EDF,"['soundcheckwithgentry', 'rockrageradio', 'rock', 'hardrock', 'classicrock', 'metal', 'rocknroll']"
#NOWPLAYING ilaz - Replay   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
#NOWPLAYING :  Smoothboi Ezra - Familiar Sadness Is Too Comforting    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
